text,label,predicao,resposta_raw,tokens_s
"Primeiramente mandaria se foder pq amigo nenhum diz que outras garotas são melhores. Depois é perguntar se ele realmente tem interesse, e se não tiver parar de agir como se tivesse",obscene,not_toxic,NOT_TOXIC,101.5
eu me apaixono mt fácil pqp,not_toxic,not_toxic,NOT_TOXIC,102.3
atenção ⚠️⚠️⚠️ a partir de agora ⏱⏱⏱ você está PROIBIDA 🚫🚫🚫 de torce para um time europeu 🇪🇺🇪🇺🇪🇺 PARE ✋🏻✋🏻✋🏻 porque o lipe disse 🗣🗣🗣 que é vergonha 😡😡😡 https://t.co/vg5Um1CvyQ,not_toxic,not_toxic,NOT_TOXIC,115.4
virei o psicólogo,not_toxic,not_toxic,NOT_TOXIC,105.9
"se o meu horário deste ano, foi igual ao do ano passado, vou morrer mm 🙃",not_toxic,not_toxic,NOT_TOXIC,110.6
que porra e essa????eu metia a faca nele ali mesmo,obscene,obscene,OBSCENE,115.3
acordei muito tarde hj pqp,not_toxic,not_toxic,NOT_TOXIC,107.6
saudades de ter tempo pra comer no ru 🙏 nem sei se ele vai existir ainda inclusive bolsonaro do caralho,insult,not_toxic,NOT_TOXIC,111.7
af minha capinha ta descascando tomar no cu em,not_toxic,not_toxic,NOT_TOXIC,110.7
balde de cerva c/5 vai ta 45 kkkk vagabundo mete a mão sério pqp,not_toxic,not_toxic,NOT_TOXIC,109.1
"@user mano, voc锚 茅 eu todinha, credo aaaaaaaaaa",not_toxic,not_toxic,NOT_TOXIC,111.1
será q a retardada da minha irmã parou de me seguir,insult,not_toxic,NOT_TOXIC,111.2
"fui lá fora levar o lixo e constatei que o dia de hoje tá perfeito mesmo, sem nenhum defeito.",not_toxic,not_toxic,NOT_TOXIC,110.8
"falei que eu estava desanimada pra minha mãe e ela me falou ""não fica assim, vamos fazer umas orelhinhas de gato que passa""",not_toxic,not_toxic,NOT_TOXIC,109.7
@user e tão a dizer q o bruno vem depois de domingo,not_toxic,not_toxic,NOT_TOXIC,112.5
rt @user o que você quer de mim caralho - the neighbourhood,not_toxic,obscene,OBSCENE,113.4
estou a gostar tanto de estar parte loira que não sei se ficar 100% loira não está mais próximo do que eu estava a contar,not_toxic,not_toxic,NOT_TOXIC,105.6
"Não sei como consegue ser mimadinha na escola com essa cara feia — Mimadinha aonde? Para de K.O com o nome dos outros, diminuir outra menina pra se sentir melhor e tão feio https://t.co/zQSY8hJ4cE",not_toxic,not_toxic,NOT_TOXIC,103.6
se eu n termino o cara tava indo la na ksa dela roubar ela de mim kkkkkkk feio,not_toxic,not_toxic,NOT_TOXIC,104.3
@user Bom dia ... Boa Tarde menino a rola dele chega quase no peito sélokooo ... credo que delícia... imagina onde não chega dentro da pessoa 😈😈😈🍆🍆🍆🍆🍆💦💦💦💦💦,obscene,not_toxic,NOT_TOXIC,101.7
@user tem que mandar pra cadeia esse tal de deltan e um certo vagabundo chamado sérgio moro!,insult,insult,INSULT,123.3
"a gente finge que não tem ciúmes, mas é cada surto interno.",not_toxic,not_toxic,NOT_TOXIC,110.6
@user @user e ta errado? seropedica é feio mas tem homens lindos,not_toxic,not_toxic,NOT_TOXIC,110.2
passar o fim de semana em vv eba queria muito em 😡😡😡,not_toxic,not_toxic,NOT_TOXIC,111.6
"@user ele tem uma cervejaria e nem bebe, acho que cerveja nem rola kkkkkk",not_toxic,not_toxic,NOT_TOXIC,110.5
rt @user isso é ridiculo e só minha opniao importa.. https://t.co/sv8etxfjw4,not_toxic,not_toxic,NOT_TOXIC,104.0
"twitter eu não aguento mais ter q apagar os tweets quando tem algum erro pQ NAO TEM A PORRA DA FUNÇÃO DE EDITAR, ATE QUANDO ISSO CARALHO??????

https://t.co/GSVierU9Rv",not_toxic,not_toxic,NOT_TOXIC,103.9
"n tenho paciência pra luisa mel, o desserviço fodido que essa mulher faz",not_toxic,not_toxic,NOT_TOXIC,102.5
"eu amo cavaleiros do zodiaco, sem base viado",not_toxic,not_toxic,NOT_TOXIC,102.6
@user pegaaaa fdp,not_toxic,not_toxic,NOT_TOXIC,101.3
"faço dessas palavras as minhas, se quer namorar, não traia, e se quer trair, não namore, seu(s) caralho(s),",not_toxic,obscene,OBSCENE,101.4
qual paredão não toca brega funk vsf,not_toxic,not_toxic,NOT_TOXIC,103.6
@user mas e se a gente gosta de uma pessoa q só caga no pau e embaça o role? Tu esconde e cuida de você ou cuida dele e passa pano? Hahhahaha,obscene,not_toxic,NOT_TOXIC,97.4
"coisas lindas que eu vi hoje: índio metendo pau no cu de madeireiros, negão chutando a cabeça de racista.",obscene,racism,RACISM,101.7
pro vídeo ficar ainda melhor,not_toxic,not_toxic,NOT_TOXIC,103.6
"LOONA VAI PRO ISAC OU SEJA 

VAI TER HYUNJIN COMENDO O CU DE TODO MUNDO

VÃO INTERAÇÕES ENTRE OUTRAS GGS

VÁRIAS FOTOS E ZOEIRINHAS DELAS PRA GENTE MATAR A SAUDADE

EU TO FELIZ DEMAISSSSSSSS",obscene,not_toxic,NOT_TOXIC,99.0
"rt @user eu rindo sou igual o jimin me jogo em qualquer canto 
https://t.co/d361qkl7ri",not_toxic,not_toxic,NOT_TOXIC,99.2
rt @user taca o pau aí senador..aqui te damos cobertura..é absurdo e mais absurdos.. https://t.co/qhjnibhkjw,not_toxic,not_toxic,NOT_TOXIC,102.5
me diz ai,not_toxic,not_toxic,NOT_TOXIC,103.6
"Gente bonita que faz drama por ser feia, esse mundo de gente feia não lhe pertence, deixa os feio d vdd sofrer em paz",not_toxic,insult,INSULT,118.3
"rt @user ""ignora que gama"" 
ata, se depender de mim a gente não se fala nunca mais eu em frescura atoa do caralho",not_toxic,not_toxic,NOT_TOXIC,103.5
"odeio q fica tirando uma c a minha cara, nas escondidas ainda, coisa de gnt idiota",not_toxic,insult,INSULT,119.0
vsf vo silenciar essa praga kkkkk,not_toxic,insult,INSULT,117.4
7 conto viado,homophobia,homophobia,HOMOPHOBIA,98.2
que nojo desse homem escroto do caralho pqp,obscene,obscene,OBSCENE,109.5
acordei vomitando pra caralho,not_toxic,not_toxic,NOT_TOXIC,99.2
"rt @user em 93
nós ganhamos o paulistão
foi em cima dos gamba filha da puta
4x0 po verdaooooooooo",insult,not_toxic,NOT_TOXIC,101.5
"sábado fudido, sem nada pra fazer, vou lavar o carro e vai chover, quem quer apostar? kkkkkk",not_toxic,not_toxic,NOT_TOXIC,103.2
"rt @user mlq eu bato palma p mim pq caralho, sou mulher p caralho",not_toxic,not_toxic,NOT_TOXIC,97.7
rt @user ai paula puta que pariu,not_toxic,insult,INSULT,118.9
"seleção brasileira de vôlei ganhou carai, aaaaaaa amo",obscene,not_toxic,NOT_TOXIC,103.6
"@user vc só manda figurinha chata, que me irrita, óbvio que eu vou ficar putinha kkkkkk eu ein",not_toxic,not_toxic,NOT_TOXIC,103.3
hoje acordei me sentindo a própria caçamba de lixo,not_toxic,not_toxic,NOT_TOXIC,101.8
"e como ela gosta de uma água quente.... @user vargem grande paulista, brazil https://t.co/krko4dhjml",not_toxic,not_toxic,NOT_TOXIC,103.6
"@user Todos os dias cai pelo menos 10 contas de amigos seguidores, hoje foi a minha conta, derrubaram 1 minuto após eu reclamar com o twitter por terem derrubado a conta do @user https://t.co/zXXYRpxdLq",not_toxic,not_toxic,NOT_TOXIC,100.0
deve ser porque sou feia e chata,not_toxic,not_toxic,NOT_TOXIC,103.2
"porra finalmente viro esse jogo, brasil so no sufoco affemaria kkkk

#sabadoligadajusticasdv",not_toxic,not_toxic,NOT_TOXIC,103.5
"a gente tem que excluir essa ideia de que o amor tudo suporta.

porque não é bem assim, o amor passa sim por momentos difíceis, mas não é obrigado a aceitar menos.

não é obrigado a somente se machucar, se ferir.",not_toxic,not_toxic,NOT_TOXIC,101.4
@user fala sério imagina só um lomotif nosso c um pagodin puta q pariu amei vamo casar,not_toxic,not_toxic,NOT_TOXIC,102.0
@user queria te dizer que eu te admiro muito e gostaria de ser seu amigo,not_toxic,not_toxic,NOT_TOXIC,102.4
"chego nesse site e ainda tem gringa puta com o sexiest moment kkkkkkkk tao ofendendo até o bob, q coisa né",obscene,obscene,OBSCENE,102.7
"@user Uai se ela quiser ela come, oc passa no bk e come 5 promoções e no dia seguinte tá jogando rugby e comendo salada e a tartaruga n te xinga carai",obscene,not_toxic,NOT_TOXIC,101.4
minha mãe tá colocando umas músicas que pqp,not_toxic,not_toxic,NOT_TOXIC,102.7
botando uma piranha pra mamar enquanto a outra espera 😂 https://t.co/svqxeyjxu8,obscene,obscene,OBSCENE,108.7
@user ta acabando não eh sinônimo de q acabou então guarde,not_toxic,not_toxic,NOT_TOXIC,103.6
@user @user @user bem....a especialista em mentiras é você então porquê pergunta?,not_toxic,not_toxic,NOT_TOXIC,102.4
rt @user alguém pode colocar essa foto no museu por favor? #mpn #nowunited #uniters https://t.co/kilcfcvhnu,not_toxic,not_toxic,NOT_TOXIC,100.8
"@user espero, ta foda mano.",not_toxic,not_toxic,NOT_TOXIC,103.6
pleno sábado chuvoso a resistência do chuveiro elétrico fica ruim... fui obrigado a tomar banho em 2 minutos num frio do carai,not_toxic,not_toxic,NOT_TOXIC,103.3
e o uber que eu pedi pra mãe que descarregou o celular e pegou meu carregador emprestado kkkkkkkkkkk @user ameii o uber,not_toxic,not_toxic,NOT_TOXIC,102.9
"@user Mano, qual é o sentido de colocar o Sornoza? Pqp! o Vital tá jogando pra caralho 
Eu ainda apostaria no Urso, jogador mais experiente, ainda mais para um clássico desses",not_toxic,obscene,OBSCENE,107.6
"@user fala isso não, quer fuder mais ainda com os ancaps",not_toxic,not_toxic,NOT_TOXIC,103.7
putinha da surra de priquito kkkkkkkkkkk,obscene,obscene,OBSCENE,102.6
tava pensando aqui.. faltam só 5 meses pra chegar 2020,not_toxic,not_toxic,NOT_TOXIC,103.4
"shawn só recebe mais biscoito porque faz pop e o harry não, se o harry fosse pro pop baladinha também o mundo inteiro lambia o cu dele igual lambem o do shawn assim como lambiam quando ele era da one direction kkkk agora falar que ele é mais talentoso que o shawn KKKK",obscene,not_toxic,NOT_TOXIC,98.4
daniel tá me ignorando no insta e postando foto no status do whats,not_toxic,not_toxic,NOT_TOXIC,86.5
Sou um corno que adora oferecer o rabo do meu amor pra machos desconhecidos e um deles são os caminhoneiros que vivem com vontade de comer um rabo gostoso!! #corno #cornomanso #cuckold #gaycuckold #cuckoldgay #macho #puto https://t.co/fPK4abIPYY,obscene,obscene,OBSCENE,108.4
bicho que role louco do carai! eu to destruídaaaaaaaaa,not_toxic,not_toxic,NOT_TOXIC,94.2
"por que eu fiz esse compromisso??! eu tenho que pensar muito antes de tomar uma decisão, só tomo no cu mesmo",not_toxic,not_toxic,NOT_TOXIC,96.0
namoral eu so passo vergonha tomar no meu cu,not_toxic,obscene,OBSCENE,100.3
a qualidade do celular deve ser melhor que uns né,not_toxic,not_toxic,NOT_TOXIC,103.8
@user @user amiga vei vai se fuder kkkkkkkkkkkkkkkkkkkkkk,insult,insult,INSULT,113.3
apaixonada nele pq ele manda audio cantando...........,not_toxic,not_toxic,NOT_TOXIC,104.3
@user sossega o cu,not_toxic,not_toxic,NOT_TOXIC,104.3
"Esses materiais que o Le Monde faz são sensacionais. Esse é de como Cecilia Payne descobriu que as estrelas são feitas principalmente de Hidrogênio e um cara fdp fez ela duvidar desse resultado e dps foi lá e publicou com artigo com a descoberta dela 😒😡

https://t.co/d4JWcKFnBi",not_toxic,not_toxic,NOT_TOXIC,102.3
vivemos em um país em que levamos xingão e somos humilhados por pedir aula do nosso professor,not_toxic,not_toxic,NOT_TOXIC,102.8
@user você é um imbecil que deveria ser expulso da igreja católica. pensamentos de ódio não cabem para alguém que se diz padre.,insult,insult,INSULT,118.5
"Mano q vídeo mais aleatório, Péricles cantando com o nx zero, o DJ vestido de vaca, o pessoal comendo brigadeiro mds kkkkkkkkkkkkkk",not_toxic,not_toxic,NOT_TOXIC,98.0
"rt @user @user @user a gabi kkkkkkkkk pior que foi só 1 msm, bichinha",not_toxic,homophobia,HOMOPHOBIA,94.3
"@user carai cara, cê tá me amando muito",not_toxic,not_toxic,NOT_TOXIC,103.6
"A maioria da torcida é imunda,puxa mais o saco dos jogadores e honra mais eles que a história do clube, se a acha a maior torcido do mundo e não é porra nenhuma!",insult,not_toxic,NOT_TOXIC,91.4
"LOADING... 🔥 🔥 @user claudiabarrosprof ⤵️
*INSCRIÇÕES COMEÇAM AMANHÃ ÀS 08:00! 
_

Prova de 2ª fase é sempre um momento difícil para o candidato. 
_
Passada a euforia da aprovação da prova preliminar, o… https://t.co/sqHgfjtInU",not_toxic,not_toxic,NOT_TOXIC,102.4
"que porra de tarefa de física mano, nem lembro a matéria",not_toxic,obscene,OBSCENE,98.1
pqp q calor do infernoo,not_toxic,not_toxic,NOT_TOXIC,104.2
bglh ridiculo querendo saber da minha vida pessoal.,not_toxic,not_toxic,NOT_TOXIC,103.2
mesmo n concordando terei que stanear essa unit grupo sei la pois todos os meus amados estao nela,not_toxic,not_toxic,NOT_TOXIC,101.3
fiz pior jogo da minha vida agoraaa e ainda ganhamos incrivel,not_toxic,not_toxic,NOT_TOXIC,103.8
carai o raff mandou a diss p recayd mto foda kkkkk,obscene,not_toxic,NOT_TOXIC,103.9
saindo da academia agora com um frio do cacete,obscene,not_toxic,NOT_TOXIC,102.9
vô te chama de caralho então pdp — faz oq vc quiser... já não me importo mais https://t.co/vxrsesobzi,not_toxic,obscene,OBSCENE,109.1
se ela decidir cortar o cabelo curto eu to fudido 🤤,not_toxic,not_toxic,NOT_TOXIC,102.3
rt @user não sei se é defeito ou qualidade ! https://t.co/cagbdzqsch,not_toxic,not_toxic,NOT_TOXIC,101.9
meu tio pedindo meu carro emprestado pra ir num churrasco lá na pqp 🤪🤪🤪🤪🤪🤪🤪,not_toxic,not_toxic,NOT_TOXIC,103.5
"@user mas ele é tão bonito e parecia inteligente, mas pelo visto é burro como uma porta, ai mo vou morrer sozinha",insult,not_toxic,NOT_TOXIC,102.2
tu e minha porra — vai se fuder sou de ninguem não https://t.co/leoc7dadeg,not_toxic,obscene,OBSCENE,107.6
hoje 茅 o dia da cerveja 茅 eu n茫o tenho 1 amigo pra comemorar,not_toxic,not_toxic,NOT_TOXIC,99.7
"está comprovado, todo homem babaca, nojentooooo é bolsominion, não da, não tenho estomago",insult,misogyny,MISOGYNY,98.6
@user kkkkkkkkkk ah porra,not_toxic,not_toxic,NOT_TOXIC,103.3
"Sabe o problema de comparações? Terá sempre quem vai puxar os dados pra um lado ou para o outro. Ah, tem o torneio de peteca em 1920 ou o gol-a-gol antes das partidas em 1940. O que vale hoje é vencer, pois vale 3 pontos e não deixa o rival fazer 3 pontos! https://t.co/uelqKyX8UM",not_toxic,not_toxic,NOT_TOXIC,96.1
"@user boua vagabundo, 
ou 
good vagabond como ce diz na inglatera

lov &lt;3",not_toxic,not_toxic,NOT_TOXIC,95.7
porra aí 👏🏾👏🏾,not_toxic,not_toxic,NOT_TOXIC,102.0
"Na PIOR das hipóteses SOMENTE o governo ""perde"" com isso. E isso se você ignorar toda o aumento na arrecadação que uma medida como essa tem.

Agora o ""país perder"", vtnc. O jornas arrombado acha que dinheiro no bolso das pessoas é perda.",obscene,not_toxic,NOT_TOXIC,96.2
rt @user @user encontrei a luana na rua tô feliz,not_toxic,not_toxic,NOT_TOXIC,96.7
"Olha,só queria te dizer q vc é insuportavél,implicante,grosso,muitas vezes babaca mas eu n queria q vc mudasse absolutamente nadaa. Te amo desse jeitinho..feliz aniversario meu bebê❤️ Que papai do céu continue abençoando vc e sua familia sempre. RAMONZIN EU VOU COMER TEU BOLO🎂 https://t.co/YfrxmGmiko",not_toxic,not_toxic,NOT_TOXIC,98.6
mano??? a emma ta sendo mt ridicula pqp a sue so ta falando o pq dela nao acreditar em deus e ela “aI nAo mAs gUarDa iSsO pRa vOcE” meu cu garota agora cristao pode falar e quem yem outtas opinioes nao??? vsf meu mano,obscene,not_toxic,NOT_TOXIC,102.2
"q inveja é essa minha filha, da uma segurada na emoção kkkkkkkkk feia",not_toxic,not_toxic,NOT_TOXIC,97.3
"Imprensa paulista estão vibrando com a contratação de Dani Alves pelo SP. 

Precisavam disso, para ofuscar o que FLAMENGO vem fazendo em contrações. 

Mas esquece que por mais esteja em forma, com 36 anos jogando no calendário insano do futebol brasileiro.",not_toxic,not_toxic,NOT_TOXIC,95.6
"@user essa música é muito impactante, dá pra senti toda dor, revolta e tristeza... que mídia lixo, que seres humanos cruéis!",not_toxic,not_toxic,NOT_TOXIC,95.6
vou ter q tirar dinheiro do cu pra comprar um vans da coleção do harry potter,obscene,obscene,OBSCENE,105.7
"Jair é o tiozao que acredita em qualquer mentira que contam pra ele. O problema é que elegeram o tiozão e agora ele é o presidente da república amplificando mentira e fake. 
https://t.co/tfgyDzuWMb",not_toxic,not_toxic,NOT_TOXIC,98.3
foi massa!,not_toxic,not_toxic,NOT_TOXIC,94.6
@user por mim física seria só a frente do ananias,not_toxic,not_toxic,NOT_TOXIC,101.2
eu te amo minha puta preferida 😂❤️ https://t.co/jb1bbardoa,not_toxic,not_toxic,NOT_TOXIC,103.2
dor de cabeça e lixo kkk,not_toxic,not_toxic,NOT_TOXIC,99.2
como é que eu fui perder meu piercing do nariz????????? ba to mt puta cmg mesma,not_toxic,obscene,OBSCENE,107.1
pessoal ônibus passou do meu ponto e eu to na puta q pariu e só percebi agora sabadouuu🤬,not_toxic,not_toxic,NOT_TOXIC,101.9
nossa mas eu tô muito puta,not_toxic,not_toxic,NOT_TOXIC,102.2
se tá ruim para vc imagina para mim que nem tenho amiga suficiente para formar grupo k,not_toxic,not_toxic,NOT_TOXIC,101.0
rt @user obrigado @user por me fazer entender esse tweet https://t.co/kxm3pdwt2s,not_toxic,not_toxic,NOT_TOXIC,102.4
"[3/8 13:27] Nicholas Ledo: Koeee brenditaa
[3/8 13:28] Nicholas Ledo: Manooo, eu perdi meu carro ontem 😂
[3/8 13:28] Nicholas Ledo: Não lembrava onde tinha parado

MANO EU SABIA QUE ISSO IA ACONTECER CARALHO KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKI",not_toxic,not_toxic,NOT_TOXIC,98.3
"[2/8 00:13] Chi: Oi
[2/8 00:30] Oi
[2/8 00:30]  Amor meu
[2/8 00:30] Chi: Te adoro鉂�
[2/8 00:30]  Pq isso ?
[2/8 00:31] Do nada
[2/8 00:31] Chi: Af
[2/8 00:31] Chi: Desculpa a铆 ent茫o
[2/8 00:31] N茫o, eu gostei馃槏

Quando a pessoa 茅 desconfiada kkk",not_toxic,not_toxic,NOT_TOXIC,103.1
"O Richard Rasmussen é acusado de diversos crimes ambientais, entre eles o de ter encomendado a morte de um boto cor de rosa. Incrível como o principal pré-requisito pra fazer parte desse governo é ser mau caráter https://t.co/w6Ux22iTev",not_toxic,not_toxic,NOT_TOXIC,99.5
@user to puta com a macris( acho que é esse o nome dela ),not_toxic,misogyny,MISOGYNY,95.2
@user porra a vontade é de mandar tomar no cu mesmo pq é impossível trabalhar legal lá,obscene,not_toxic,NOT_TOXIC,101.7
"não esquece que todo ato
precede a tal da consequência
é tiro nos arrombado, posturado e calmo
fruto da minha vivência",not_toxic,not_toxic,NOT_TOXIC,101.5
eu acho o messi bué estranho ahah,not_toxic,not_toxic,NOT_TOXIC,102.4
@user kkkkkkkkk crlh fdp,not_toxic,not_toxic,NOT_TOXIC,102.6
"mano como alguem consegue ser tão linda assim? PUTA QUE PARIU EU TO APAIXONADAAAAA, VERDADEIRO MULHERÃO DA PORRA , eu dava https://t.co/BgtVYayVAg",not_toxic,not_toxic,NOT_TOXIC,97.1
tudo que importa na minha vida,not_toxic,not_toxic,NOT_TOXIC,97.5
rt @user caralho macaco o que tu tá pensando da vida irmão https://t.co/kcwthdkbnl,not_toxic,not_toxic,NOT_TOXIC,101.1
"@user caralho, ele foi dar um tapa na bola pra não sair e o braço do cara tava na frente, buscou contato teu cu",obscene,obscene,OBSCENE,104.9
"Essa é Lorena, veio ao mundo mesmo não sendo planejada, e que mudou minha vida da água p vinho. Sim, ela é o amor da minha vida, não tenho palavras p explicar o quanto eu a amo. Vou contar uma história muito fofinha p vocês e um pouco dolorida p Lorena. + https://t.co/pxX3aN3VvO",not_toxic,not_toxic,NOT_TOXIC,97.5
"Message to:

1. Ainda bem q tu n existe 
2. Fala cmg, vai q eu mudei
3. Vlw por me aguentar
4. Amo all
5. Aí eu digo q é foda, pq porra 
6. Vc é pft 
7. Aprende com os meus erros
8. Não tenho 🥳
9. Amei começar a falar cntg
10. Aí dnt 

Manda “manda” q eu mando jkk",not_toxic,not_toxic,NOT_TOXIC,102.6
fica puto nn urubuzinho os alemão também gosta de ouvir mc poze..,not_toxic,not_toxic,NOT_TOXIC,99.4
"rt @user ser bonzinho demais, vagabundo vai pisar na tua cabe莽a ..",not_toxic,not_toxic,NOT_TOXIC,98.0
rt @user e quando c pega e sabia q ela namorava kakakakaakakakak https://t.co/s2ohatvnah,not_toxic,not_toxic,NOT_TOXIC,99.4
comprei uma mochila lindinha da fricote pra usar per铆odo que vem mas minha m茫e disse que n茫o vai conseguir pegar ela hoje 馃槶馃槶,not_toxic,not_toxic,NOT_TOXIC,97.3
"@user pode comprar, não assisto globo nem a pau.",not_toxic,not_toxic,NOT_TOXIC,97.7
eu e os prejuízos q dou pra davi pqp 🤦🏻‍♀️,not_toxic,not_toxic,NOT_TOXIC,100.3
@user @user velho burro do caralho,insult,insult,INSULT,116.7
"rt @user hoje eu cheguei a conclusão que menino bonito não presta
o foco é nos feio que trata bem",not_toxic,not_toxic,NOT_TOXIC,102.1
"ei

eu passei alguns anos me tratando psicologicamente sobre isso, e eu finalmente me sinto seguro o suficiente pra poder conversar sobre algo que acho bem importante.",not_toxic,not_toxic,NOT_TOXIC,102.3
"caralho mano esse velho passa pano p todo mundo, é um pior q o outro",obscene,obscene,OBSCENE,107.7
"eu: colorir é uma fanfic tão linda, mostra o mundo com outros olhos, tem personagens tão intensos, é tão bela

eu lendo colorir:

https://t.co/3mvLz9vAvd",not_toxic,not_toxic,NOT_TOXIC,101.9
@user caraca vc é tão engraçado estou morrendo de rir aqui seu palhaço,insult,not_toxic,NOT_TOXIC,108.2
rt @user quebrar uma promessa dessas 茅 pior que a morte https://t.co/jlr4t0juwn,not_toxic,not_toxic,NOT_TOXIC,110.5
@user nãnaninanão ! nem pensar nesse tipo de escolha. ....não dá  né ?,not_toxic,not_toxic,NOT_TOXIC,107.6
"@user aproveite por mim, estagiário hoje fica até às 23h na labuta ☹️",not_toxic,not_toxic,NOT_TOXIC,108.8
"pronto, acabou a briga, nem um e nem outro

criamos o nosso próprio bordão e agr é: o POLSO ainda POLSA 👍🏻 https://t.co/0ByeSwF7EB",not_toxic,not_toxic,NOT_TOXIC,99.8
então chupa rola ne amore kakakakakak,obscene,obscene,OBSCENE,108.8
brasil classificado porra,not_toxic,not_toxic,NOT_TOXIC,106.8
pedir um favor pra beatriz é um cu! puta que pariu.,not_toxic,not_toxic,NOT_TOXIC,109.2
GENTE EU TAVA SIRIRICANDO COM UMA GARRAFA DE COCA COLA  NÉ AI EU ENFIEI MUITO FORTE E A TAMPA ABRIU E AGR EU TO MIJANDO COCA E EU NÃO SEI O QUE FAZER EU NÃO POSSO FALAR PRA MINHA MÃE ME AJUDA CARALHO,obscene,not_toxic,NOT_TOXIC,104.0
"vlw pai, terminou de fuder meu dia",not_toxic,not_toxic,NOT_TOXIC,103.0
"pagando de amigo mas queria mesmo é ser talarico, abre esse olho, burro",insult,not_toxic,NOT_TOXIC,108.8
"muito,muito,cômica. voce é o maximo. ja disse e vou reintera faz um canal no you tobe",not_toxic,not_toxic,NOT_TOXIC,109.7
queria que meus amigos axell e robson fossem pro volei hoje,not_toxic,not_toxic,NOT_TOXIC,109.8
como não se sentir um deus com duas garotas pedindo pra ficar comigo?! kkkkkkkkkkkkkkkkkkkkkkkkkkkkk essa noite foi pra rir mermo,not_toxic,not_toxic,NOT_TOXIC,110.2
"""se pá tu mama"" é o caralho",obscene,obscene,OBSCENE,115.2
nada melhor do que acordar e mandar o vizinho tomar no cu por ter colocado a caixa de som dele virada pro meu quarto!!,not_toxic,not_toxic,NOT_TOXIC,101.9
caralho sao paulo vai com calma,not_toxic,not_toxic,NOT_TOXIC,102.6
que porra é essa aqui,not_toxic,obscene,OBSCENE,114.8
"andré supera meses de 'sacrifício' e ganha mais moral com renato gaúcho

clique abaixo e veja mais!
https://t.co/dqmfkmpl8p",not_toxic,not_toxic,NOT_TOXIC,110.2
"@user eu abel vai se fuder, o meu flamengo não precisa de você!!",not_toxic,insult,INSULT,123.9
"esse time tá foda, mas agora imagina com a sheila voltando. pqp, ngm segura #voleinosportv",not_toxic,not_toxic,NOT_TOXIC,110.4
"odeio ignorância, tomar no cu !",obscene,insult,INSULT,124.4
rt @user teve uma hora que quase fiz isso também .. kkkkkk  hariany na vamos https://t.co/bp1cr5qwhc,not_toxic,not_toxic,NOT_TOXIC,107.2
"@user tnc rapa, quem me dera se fosse pronta mrm",not_toxic,obscene,OBSCENE,115.5
"enquanto cuidam da minha vida, eu cuido do meu coração. #sextaligadajustiçasdv",not_toxic,not_toxic,NOT_TOXIC,110.8
@user num da mano aquela cara de cu é o meu fraco,not_toxic,not_toxic,NOT_TOXIC,108.0
"""vamos falar sério agora""
ai eu falo sobre o pau do thor",obscene,obscene,OBSCENE,113.9
"há uma semana atrás eu quase morro dando pt, agr eu já to mal de novo por causa de bebida

eh tomando nn cu e nn aprendendo",not_toxic,not_toxic,NOT_TOXIC,106.8
rt @user eu com 12 anos nem um tele em condições tinha e vocês com menos idade ja fumam e saeem á noite e com iphones e o caralho f…,not_toxic,obscene,OBSCENE,112.1
rt @user o nome da gata foi de anjinho pra buceta,not_toxic,obscene,OBSCENE,115.2
"O debate sobre #ReformaTributária tem se limitado à simplificação de impostos, uma medida necessária, mas que não é suficiente. Hoje, quem ganha menos paga mais impostos. Isso precisa mudar! Conheça as propostas da #ReformaSolidária: https://t.co/XIEebRiChE https://t.co/Jr8KBWPeF3",not_toxic,not_toxic,NOT_TOXIC,102.1
"conheci um juiz que é amigo do moro, foi ridículo está noite kk",not_toxic,not_toxic,NOT_TOXIC,102.2
@user vai aproveitando que eu n estou aí fdp viciado em lol,insult,insult,INSULT,123.3
@user @user olha amiga eu virei amiga do connor a a a a a /chora,not_toxic,not_toxic,NOT_TOXIC,110.7
"@user sim eu stalkeei em todos os tweets até essa semana ele se trata como no masculino, nunca fez nenhum tweet falando sobre ser trans e nada sobre o assunto tbm, e tbm li falando q ja é a terceira vez q ele muda o nome e faz tweet mentiroso p levar rt",not_toxic,not_toxic,NOT_TOXIC,101.4
acabei de assistir a entrevista da oprah com os 5 condenados de when the see us e QUE INFERNO DE MUNDO EH ESSE?????? MOTIVO ABSOLUTO NENHUM PRA CONTINUAR VIVENDO???????????,not_toxic,not_toxic,NOT_TOXIC,110.8
@user pqp any #mpn #nowunited #uniters,not_toxic,obscene,OBSCENE,101.5
q preguiça desgracada,not_toxic,not_toxic,NOT_TOXIC,101.1
rt @user eu dei rt nisto mas na verdade sp fui gorda sou mm sincera https://t.co/enuxaeeuhe,not_toxic,not_toxic,NOT_TOXIC,94.3
vamo porra! ganhar na estréia,not_toxic,not_toxic,NOT_TOXIC,98.2
poxa todo mundo expondo o esquerdomacho amigo de vcs e vcs ainda dando moral https://t.co/ojjjlgeyfk,not_toxic,not_toxic,NOT_TOXIC,103.6
"@user é um puta desenho, deixa ele",not_toxic,not_toxic,NOT_TOXIC,103.2
muito orgulhosa de mim mesma almoçando comida todos os dias,not_toxic,not_toxic,NOT_TOXIC,104.4
"@user não foi hoje, maria flor",not_toxic,not_toxic,NOT_TOXIC,99.9
