text,label,predicao,resposta_raw,tokens_s
"eu tenho ciúmes dos outros “melhores amigos” de gabriel, mas ele n tem dos meus. isso que eu chamo de balança",not_toxic,not_toxic,NOT_TOXIC,109.5
@user feikidoi 😅,not_toxic,not_toxic,NOT_TOXIC,106.3
"se o meu horário deste ano, foi igual ao do ano passado, vou morrer mm 🙃",not_toxic,not_toxic,NOT_TOXIC,109.1
@user vai fala q num tá otimo,not_toxic,not_toxic,NOT_TOXIC,109.6
"Desde 2015 o Jongin já tinha comentado sobre lançar um álbum solo,ele debutou a 7 anos é e o único no EXO a não ter sequer uma station,exols e Erigoms estão esperando um SOLO do Jongin e não um debut com ele em um grupo novo
#SM_보이그룹론칭_취소해 https://t.co/slhBOXjSYJ",not_toxic,not_toxic,NOT_TOXIC,108.5
"minha mão tá coçando, será se vou ganhar dinheiro?",not_toxic,not_toxic,NOT_TOXIC,110.7
@user kim porra! esses corruptos do stf cagando pro povo e tu não levanta uma manifestação. presta atenção!!!,not_toxic,not_toxic,NOT_TOXIC,110.2
ter irmão canceriano c asc em escorpião eh ter q ouvir música romântica o dia td qnd tô c ele,not_toxic,not_toxic,NOT_TOXIC,108.9
"rt @user vamos dar uma atenção pro planeta terra ai, ele ta dando sinal de emergência a tempos mas agora o bgl ta doido",not_toxic,not_toxic,NOT_TOXIC,111.2
@user @user vc é um ser que dá pena...,not_toxic,not_toxic,NOT_TOXIC,110.3
"até queria conversar, mas não vou chamar dnv mesmo",not_toxic,not_toxic,NOT_TOXIC,109.3
"@user @user O SecureDrop é uma ferramenta importante que os jornalistas sérios ao redor do mundo, infelizmente, precisam usar porque os governos estão cada vez mais inclinados a reprimir a liberdade de imprensa e o direito do Povo à informação relevante para o interesse público. Informe-se.",not_toxic,not_toxic,NOT_TOXIC,110.8
"@user espero, ta foda mano.",not_toxic,not_toxic,NOT_TOXIC,110.5
"rt @user @user mas n da p negar que o fandom do bts é muito, muito grande, estamos ate que bem...
#mpn #nowunited #uniters #mari…",not_toxic,not_toxic,NOT_TOXIC,109.8
amo vocês! ❤❤🙌,not_toxic,not_toxic,NOT_TOXIC,109.1
"@user parabéns presidente @user 
sabemos o quanto tens trabalhado, estamos apoiando. juntos pelo brasil 🇧🇷😎🙌",not_toxic,not_toxic,NOT_TOXIC,109.8
"Tenho um gosto completamente diferente de algumas pessoas da minha idade slc .. pessoal “noooossa tal coisa foi super fodaax que loucooo, vc é zika” eu só fico “mdss que doente, olha o perigoooo .. nao pensa nos pais mesmo, retardado” kkkkkkkk isso q é foda",not_toxic,racism,RACISM,114.1
"A gente vai encher o saco de macho escroto até aprederem a nos respeitar. É 2019, já foram mais de 2000 anos aceitando opinião de macho sem poder nos opor. Chegou a nossa hora.",insult,not_toxic,NOT_TOXIC,109.0
@user fica mal pela cidade kkk,not_toxic,not_toxic,NOT_TOXIC,110.4
rt @user ainda bem q sabe q tá de parabéns! https://t.co/rpa4z2et6z,not_toxic,not_toxic,NOT_TOXIC,110.3
rt @user @user pq cristo não interfere amigo 😎✌️,not_toxic,not_toxic,NOT_TOXIC,109.9
@user Terminei agora de ler seu artigo semanal na @user e estou com lágrimas nos olhos. “Compreender está perigosamente perto de justificar - e terrorismo nenhum é justificável”. Parabéns!,not_toxic,not_toxic,NOT_TOXIC,109.2
rt @user maravilhosaa ❤️ https://t.co/mhxm16v7f7,not_toxic,not_toxic,NOT_TOXIC,107.7
Algum homem feministo ou mulher hétero a favor da causa LGBT on para me empoderar e pagar a minha inscrição no XIII Encontro regional do Sudeste de História Oral  ????,not_toxic,not_toxic,NOT_TOXIC,110.1
"sou suspeita para falar, mas as duas seguranças que estava na portaria da puc hoje são fofas dmsss, estavam desejando um ótimo retorno a todos que passavam por elas",not_toxic,not_toxic,NOT_TOXIC,111.4
"só no banquinho, rapaz",not_toxic,not_toxic,NOT_TOXIC,111.1
@user de assustar criancinhas.,not_toxic,not_toxic,NOT_TOXIC,111.9
@user @user minha amiga é igual a você só que morena! haha https://t.co/zgxjnmrgxr,not_toxic,not_toxic,NOT_TOXIC,110.0
"guanabara é quase minha segunda casa, vivo lá agora 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️",not_toxic,not_toxic,NOT_TOXIC,109.8
"No ônibus, olho pela janela e vejo uma mulher dirigindo e o carona com a mão no meio do vestido dela! Caraca! Deve ter sido o celular que caiu.",not_toxic,not_toxic,NOT_TOXIC,112.2
@user acabou regassando na dança e com a cara mo boaaa,not_toxic,not_toxic,NOT_TOXIC,111.4
"Deixei a Aeronáutica pra virar astronauta,abri mão de promoçōes e aposentadoria e virei chacota. Vou ficar nesse empreguinho sim,o Estado me deve. Vocês retardados anti-ciência me devem.O problema era floresta? Depois o mato cresce de novo e pronto, resolvido. Vou resolver o meu!",insult,not_toxic,NOT_TOXIC,110.3
"rt @user primeiro encanto .
depois desencanto .
por fim , cada um pro seu canto ..",not_toxic,not_toxic,NOT_TOXIC,110.6
dani alves na lista? confira as contratações mais bombásticas https://t.co/vhtv7iusgl #lancenet,not_toxic,not_toxic,NOT_TOXIC,106.3
@user talvez o nível das piadas seja muito ruim ( vivemos num tempo em que danilo gentilli ganha a vida como humorista).,insult,not_toxic,NOT_TOXIC,111.2
Ninja com 72k de views na Mixer e ontem uns mlks aleatórios aqui do Twitter dando pitaco q o cara ia falir jkkkkkkkkkkkk eu acho comédia demais como as pessoas na internet falam com propriedade sobre coisas q nao manjam nada 🤙🏻,not_toxic,not_toxic,NOT_TOXIC,110.7
@user Ah não votei em ninguém não por falta de opção mais sim prq não quis mais eu tenho uma visão política e não me deixo me levar por conversa fiada de políticos principalmente de Brasília q ninguém ali se salva td embromeixom q só legislam em causa própria e o povo só levando fumex.,not_toxic,not_toxic,NOT_TOXIC,105.6
@user tu que gosta,not_toxic,not_toxic,NOT_TOXIC,109.5
@user @user @user mano eu tbm,not_toxic,not_toxic,NOT_TOXIC,111.6
"@user Que assim seja para nós, minha lindinha e querida. 
🌷Você está vivo 
Esse é o seu grande 
espetáculo 
Só quem se mostra se
encontra
Por mais que se perca
no caminho...🌷
Cazuza",not_toxic,not_toxic,NOT_TOXIC,110.0
@user o jogo do cruzeiro é bem mais perigoso!,not_toxic,not_toxic,NOT_TOXIC,110.7
"@user @user Mesmo sem checar a autenticidade da noticia  ? É sério isso ? Se um jornalista vai dizer que recebeu a noticia que o ministro é corno, pode sair assim divulgando sem checar se o fato é verídico ?",not_toxic,not_toxic,NOT_TOXIC,111.3
"rt @user mais surtada que eu, só duas de mim kkkkkkkkkkkkkk 🙆🏾‍♀️",not_toxic,not_toxic,NOT_TOXIC,110.4
"ai, que tédio 😒
vou assistir alguma coisa",not_toxic,not_toxic,NOT_TOXIC,111.4
pode se apresentar a alma boa ai,not_toxic,not_toxic,NOT_TOXIC,110.2
não podemos admitir!justiça absolve homem por estupro porque vítima estava bêbada no rs - 02/08/2019 - uol universa https://t.co/kacyurtcbw,not_toxic,not_toxic,NOT_TOXIC,108.3
rt @user ah mano sei la mo tempao que eu nao cantava ta ligado? https://t.co/71jj6q4uyu,not_toxic,not_toxic,NOT_TOXIC,111.5
@user @user @user @user @user @user @user então o que você sugere?,not_toxic,not_toxic,NOT_TOXIC,111.5
"@user eu até concordaria com você, mas aí seria dois falando merda",not_toxic,not_toxic,NOT_TOXIC,109.2
completamente diferente com o que vem sendo divulgado pelos jornais .,not_toxic,not_toxic,NOT_TOXIC,112.2
"eu ODEIO qdo uma pessoa caga p vc qdo vc quer algo e quando vê vc conhecendo/conversando com outra pessoa faz de TUDO pra desmerecer o outro, se fudê",not_toxic,not_toxic,NOT_TOXIC,111.3
@user @user @user @user vai envergonhar a ciência do nosso país? Será?  Aliás ele mais apagado dos ministros né?,not_toxic,not_toxic,NOT_TOXIC,109.6
rt @user minha meta de vida é ser a pessoa q nunca tá em casa pq tá sempre viajando,not_toxic,not_toxic,NOT_TOXIC,111.6
eu ai me agarrava nessa infeliz e descia unhada e tapa nela vsf fã coreana nao tem um pingo de simancol,insult,insult,INSULT,128.3
eu nunca fui o tipo de pessoa que importa consigo mesma,not_toxic,not_toxic,NOT_TOXIC,109.3
"odeio qnd fico entalada sobre algum assunto, aí sempre escrevo um textão no bloco de notas pra me dar uma aliviada",not_toxic,not_toxic,NOT_TOXIC,110.0
"meu destino tava distraído não olhou pra frente olha só no que deu, bateu de frente com o seu",not_toxic,not_toxic,NOT_TOXIC,112.0
parou de falar com a nayala? — crlh toda hora a msm pergunta ? https://t.co/bldbqmgb0a,not_toxic,not_toxic,NOT_TOXIC,112.0
"@user @user eli, com 15 você só ficava em casa estudando",not_toxic,not_toxic,NOT_TOXIC,111.6
"rt @user agora q reparei q citei nietzsche pra comentar coisa de blogueira mt bom 

tweets com embasamento filosófico https://t.co/a1cf…",not_toxic,not_toxic,NOT_TOXIC,111.4
@user @user eu já faço parte da comunidade de memes,not_toxic,not_toxic,NOT_TOXIC,111.2
"Postei uma vez falando sobre e fui super criticada por alguns que gosta né, obviamente. Eu acho feio simmmm, aliás, já vi ""conhecido"" meu de vista falecer por conta disso, mas é aquilo né opinião é igual cú cada um tem o seu, e essa é a minha, e quem não gostou fds! https://t.co/YJ3gHRqyih",not_toxic,not_toxic,NOT_TOXIC,111.8
"Meu tt sofrendo pq allan mandou um e-mail com plano de aula, eu sinto muito mas o inferno só tá começando, queria dizer que é lenda urbana mas infelizmente é real esse terror todo",not_toxic,not_toxic,NOT_TOXIC,109.6
"eu: decide que vai seguir a faculdade com mais calma e fazer o curso em 6 anos no lugar de 5

também eu: quer atolar o semestre de crédito e fazer uma porrada de coisa

ai gente alguem apaga esse fogo no cu pqp",not_toxic,not_toxic,NOT_TOXIC,110.7
"@user ela fica pensando em x tudo, da um de presente pra ela moço",not_toxic,not_toxic,NOT_TOXIC,111.8
eu e quem,not_toxic,not_toxic,NOT_TOXIC,109.6
"""pessoas feias amam, elas também tem sentimentos"" 

melhor frase que minha mãe falou hoje kkkkkkkkkkkkkkkkkk (pq tava assistindo o clipe 'Na sua Estante - Pitty')",not_toxic,not_toxic,NOT_TOXIC,109.7
"br: partiu pegar uma prainha

 kkkkkkk brinca mt",not_toxic,not_toxic,NOT_TOXIC,110.3
o jeito é volta p face,not_toxic,not_toxic,NOT_TOXIC,110.0
"mano, que merda tá acontecendo comigo e com a luana caralho?!",not_toxic,not_toxic,NOT_TOXIC,111.4
"peguei da tml!! 🍼💫

poste uma foto sua e de 1 utt e 2 bias e deixe seus mutuals decidirem com quem te shippam mais

se flopar vou fingir que nada aconteceu k https://t.co/OauoILHdvV",not_toxic,not_toxic,NOT_TOXIC,110.6
"Eu posso ser a melhor pessoa e também a pior para alguém, é a pessoa que vai escolher o que ela quer de mim e sinceramente, tem pessoas que eu n faço nem questão de ser a melhor",not_toxic,not_toxic,NOT_TOXIC,109.9
"@user @user arranca essa tralha dai porque a Esplanada é tombada pelo IPHAN. é o mesmo que a ""estrela vermelha"" que o Lula plantou no Planalto . não pode louvar o que não presta. arranca e planta uma arvore. Um pé de IPÊ Amarelo, nossa arvore nacional! ,",not_toxic,racism,RACISM,116.1
meu quarto tem desde roupas jogadas e copos ate gatos e livros de magia espalhado,not_toxic,not_toxic,NOT_TOXIC,111.3
a última desse diazinho 🤷🏽‍♀️ em búzios https://t.co/e6tbejqjm4,not_toxic,not_toxic,NOT_TOXIC,107.3
@user coloca na minha horta.,not_toxic,not_toxic,NOT_TOXIC,111.3
@user grande china! vá com deus!,not_toxic,racism,RACISM,116.4
rt @user mais um confirmando que as mensagens são verdadeiras https://t.co/ucothl6s76,not_toxic,not_toxic,NOT_TOXIC,111.9
o pte da oab atingiu a colega com agressão verbal sem medida. cadê a comissão de ética??? #forafelipesantacruz oab,not_toxic,not_toxic,NOT_TOXIC,111.3
rt @user eu não to preparado pra voltar a ter aula e ter que atender todos os dias. eu vou chorar,not_toxic,not_toxic,NOT_TOXIC,111.5
"queria ganhar mimos da oh, boy!",not_toxic,not_toxic,NOT_TOXIC,104.8
@user n gastou nada,not_toxic,not_toxic,NOT_TOXIC,110.4
rt @user se a sua opinião não é um elogio nem vai trazer nada de bom pra quem ouvir guarde pra vc amore,not_toxic,not_toxic,NOT_TOXIC,111.7
"eu vendo os stories do pai da anitta falando que por causa do scooby anitta deixou de ser sua própria empresária, dizendo que o scooby é bom de cama https://t.co/9r8A8NE3Eb",not_toxic,not_toxic,NOT_TOXIC,100.4
poxa todo mundo expondo o esquerdomacho amigo de vcs e vcs ainda dando moral https://t.co/ojjjlgeyfk,not_toxic,not_toxic,NOT_TOXIC,102.0
@user uma vez a cada morte de papa mas pelo jeito seguem relevantes !,not_toxic,not_toxic,NOT_TOXIC,101.5
"@user não pode brincar, vc faz med vet",not_toxic,not_toxic,NOT_TOXIC,97.3
"to plantada há uma hora esperando a melissa sair do trabalho p gente se encontrar, q tédio",not_toxic,not_toxic,NOT_TOXIC,101.4
"@user @user @user @user @user @user @user @user @user @user Oii @user ! Queremos ouvir 'A Brand New Day' do @user feat. @user na programação! Obrigadx!

#KCAMexico #BTS #ARMY 💖💖💖💖💖💖",not_toxic,not_toxic,NOT_TOXIC,100.9
"@user @user @user tem outros ""grandes"" jogadores cm ucl",not_toxic,not_toxic,NOT_TOXIC,102.3
rt @user quando vc não cuida da vida dos outros vc é mais feliz...,not_toxic,not_toxic,NOT_TOXIC,102.2
@user tá com inveja ela com certeza pode sem roubalheira,not_toxic,not_toxic,NOT_TOXIC,101.1
"Eu adoro que agora o pessoal gosta muito das palhinhas reutilizáveis mas tipo que mania é esta vocês não sabem beber as merdas de um copo?
Estamos todos quase em morte cerebral agora e perdemos essas funções motoras básicas?",not_toxic,not_toxic,NOT_TOXIC,101.3
"O ministro do STF, Celso de Mello, falou sobre o presidente Jair Bolsonaro:

""O comportamento do atual presidente da República [...] traduz clara e inaceitável transgressão a autoridade suprema da Constituição Federal.""

https://t.co/2NHu0robuV",not_toxic,not_toxic,NOT_TOXIC,100.7
@user ele é muito lindo bia,not_toxic,not_toxic,NOT_TOXIC,111.1
"lembrei das aulas de filosofia
professor explicando algum conceito: a
eu puxando briga: cade tua voz, fulano?",not_toxic,not_toxic,NOT_TOXIC,110.8
"@user @user @user ✓Compra de deputados pra votar a favor da reforma da previdência - Emendas impositivas, se ele não libera sofre impeachment.
✓Corte na educação - É contingenciamento quando irão aprender?

Sobre a tomada de 3 ainda não acabaram, mas será um grande dia quando acontecer.",not_toxic,not_toxic,NOT_TOXIC,112.0
"@user Contra FATOS não há argumentos:

7 meses de governo

não liberou rinha de galo
não conseguiu separar o sul do resto do Brasil
não anexou a guiana francêsa
perdeu a bahia no truco pros soviéticos
e mato grosso pros alemães
maior indice de kPoppers dos ultimos anos. 🇧🇷👍",not_toxic,racism,RACISM,115.7
"@user Porém bem mongol a respeito da história real dos cara, e aquela cena da festa me deu vergonha alheia KKK, porém é um filme legal de assistir, vou assistir dnovo inclusive....",not_toxic,racism,RACISM,115.2
eu quero muito comer chocolate gente mas o sol tá tão quente pra eu sair de casaaaaaaa aaaaaaaaaaaa vou chorar to de tpm,not_toxic,not_toxic,NOT_TOXIC,111.1
"@user @user é, agora entra lá e pega challenger, pra ver se tu consegue",not_toxic,not_toxic,NOT_TOXIC,111.6
um total de 0 pessoas,not_toxic,not_toxic,NOT_TOXIC,111.2
"rt @user q saudade da ex 

experiência de comprar tênis novo",not_toxic,not_toxic,NOT_TOXIC,111.6
ai viação garcia o jeito que vc me faz passar raiva é diferente,not_toxic,not_toxic,NOT_TOXIC,110.8
"vossas excelências do descaramento.
#stfvergonhanacional",not_toxic,not_toxic,NOT_TOXIC,111.1
@user nilce onde vai estar o conteudo??,not_toxic,not_toxic,NOT_TOXIC,110.5
rt @user tomara que zulema morra pq to com medo do que ela possa fazer com a maca 😰 https://t.co/bnl2i1yqdm,not_toxic,not_toxic,NOT_TOXIC,111.0
@user @user o povão não precisa de lei rouanet para sobreviver. vai trabalhar vagabundo.,insult,not_toxic,NOT_TOXIC,109.0
"@user @user @user Hipocrita é o nando, ele já colocou o Leon no corpo de Stalin em um vídeo e já chamou outro cara de neonazista em outro e quando fazem o msm com ele, se vitimiza",not_toxic,not_toxic,NOT_TOXIC,110.0
E minha amg q foi pra casa da mina a mãe dela chegou e ela teve q ir pra de baixo da cama pelada KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK,not_toxic,obscene,OBSCENE,115.2
@user se n tiver de glock ela nem olha p vc,not_toxic,not_toxic,NOT_TOXIC,112.2
"@user @user @user @user @user @user @user @user @user @user @user no primeiro ne, pq iria ser no segundo
se fosse no segundo eu avisava 
https://t.co/Izx3ulAzR6",not_toxic,not_toxic,NOT_TOXIC,111.5
@user @user é o diguinho? bem que eu desconfiava danilo.,not_toxic,not_toxic,NOT_TOXIC,110.8
vou até fazer pipoca,not_toxic,not_toxic,NOT_TOXIC,110.3
"@user A gravadora e as distribuidoras da Warner estão se esforçando pra era ter algum single hit, mas os próprios meninos não coopera.

A sorte é que o álbum vendeu mais de 1 milhões de cópias mundialmente e a turnê tá lucrando bem",not_toxic,not_toxic,NOT_TOXIC,110.6
rt @user consegui inscrição no edic só falta o dinheiro,not_toxic,not_toxic,NOT_TOXIC,110.3
to podre a sono e não consigo dormir pior merda,not_toxic,not_toxic,NOT_TOXIC,110.3
"rt @user a próxima pizza é bom estar escrito: ""monsta x 2020 no allianz hall' 😤 https://t.co/w95nkgagaj",not_toxic,not_toxic,NOT_TOXIC,110.8
@user em outros tempos esse senhor ia para a fogueira,not_toxic,not_toxic,NOT_TOXIC,110.9
"@user belém

ou 

vancouver",not_toxic,not_toxic,NOT_TOXIC,110.8
@user você se deixa tragar pelo buraco.,not_toxic,not_toxic,NOT_TOXIC,110.5
"tecnologia abriu infinitos caminhos pro som de estúdio, tem banda q soa MUITO diferente ao vivo. Um exemplo é o highly suspect, puta banda no estúdio e ao vivo tbm, mas é beeem diferente, duas experiências distintas em sonoridade mas iguais em fodacidade",not_toxic,not_toxic,NOT_TOXIC,108.4
"@user e eu preciso de vodka, então sem chuva 😘",not_toxic,not_toxic,NOT_TOXIC,112.0
"carai mano , tadinho do nemo",not_toxic,not_toxic,NOT_TOXIC,110.9
@user você ta falando essas coisas de tio lulu,not_toxic,not_toxic,NOT_TOXIC,111.1
@user cuidado levar susto mô https://t.co/t67bsgljut,not_toxic,not_toxic,NOT_TOXIC,111.7
"@user só pode, devolve minha unha aí pf",not_toxic,not_toxic,NOT_TOXIC,102.0
"rt @user obrigada por ser para mim, um meio de encontrar paz na guerra.🕊💓 https://t.co/sglhagrmu7",not_toxic,not_toxic,NOT_TOXIC,102.1
rt @user esta merda deixou me a pensar imenso fr https://t.co/n5hfvqczsb,not_toxic,not_toxic,NOT_TOXIC,100.8
@user ok estrume.. qual o crime? nenhum? então vai tomar no teu cu arrombado,insult,obscene,OBSCENE,116.5
"o cara veio me pedir um pastel e disse: me vê um envelope aí 
 ?????????????",not_toxic,not_toxic,NOT_TOXIC,109.0
"Aqui ó, numa boa, cada um na sua, ninguém se metendo na vida do outro, quem quiser morrer à vontade, quem quiser se iludir ok tudo bem, enfim, um grau mais civilizatório de vida... só queria fazer uma perguntinha básica: tem coisa mais ordinária do que rap melódico?",not_toxic,not_toxic,NOT_TOXIC,111.2
a pior coisa que pode acontecer na vida de um profissional de ti é ter uma espinha enorme na bunda que nao deixa voce ficar sentado sem doer,not_toxic,not_toxic,NOT_TOXIC,111.2
"@user seu nome está nos prints do pavão.
melhor ficar quieta!!",not_toxic,not_toxic,NOT_TOXIC,109.4
@user clsrice wual seu segredo de beleza,not_toxic,not_toxic,NOT_TOXIC,110.4
rt @user nao posso acreditar que a suprema corte do nosso pais esteja levando em consideracao factoides e noticias plantadas pa…,not_toxic,not_toxic,NOT_TOXIC,110.2
"rt @user 50 stories cantando lençol dobrado, quero chorar

em coral ainda",not_toxic,not_toxic,NOT_TOXIC,110.4
"rt @user @user claro que tá valendo, você é nosso amigo! 🤣🤣🤣🤣🤣🤣🤣🤣🤣",not_toxic,not_toxic,NOT_TOXIC,110.6
"Thread tudo que a Miley Cyrus já fez em prol da comunidade LGBTQ+.

1.  Miley Cyrus era uma das únicas artistas da Disney (em ativa) a sair em defesa dos direitos LGBTQ+, mesmo a empresa proibindo seus artistas de apoiarem tal causa. https://t.co/WlC9hxgMzB",not_toxic,not_toxic,NOT_TOXIC,110.1
"@user Eu sou mais filho da puta do que todos os PETRALHAS, espuma de ódio Gregório Duvivier, o FASCISTA NAZISTA COMUNISTA PARASITA ESQUERDISTA ZÉ RUELISTA, BUNDISTA CORNISTA na TL do Pássaro Vermelho!!!
VTNC ZÉ ""BUCETA""!!!",insult,racism,RACISM,115.7
"rt @user ""estou a dormir esses 'bonecos animados'... pelas contas, podíamos chamar isso hentai""

-- no som com o @user",not_toxic,not_toxic,NOT_TOXIC,111.3
rt @user desculpa mais não é hj q azinimiga vai me chamar de feia https://t.co/gwqltpgmbx,not_toxic,not_toxic,NOT_TOXIC,111.7
"tem hora que eu acho meu vocabulário tão masculino, puta merda!",not_toxic,not_toxic,NOT_TOXIC,110.5
Atleta do CD Feirense no dia da Avaliação Oftalmológica &gt;&gt; Siga-me no perfil @user #olhos #doençasoculares #doençasocularessilenciosas #doençasocularesprofissionais #tratamentosoculares #palestras #congressos #amigos #oftalmologica #oftalmológica #clinicaoftalmo… https://t.co/9BVcOXDAlX,not_toxic,not_toxic,NOT_TOXIC,110.3
kjjkkkkkkkkkkkkkkkkkkk ô raça,not_toxic,racism,RACISM,118.1
arrumar a minha mala pra ir pra casa da amiga que eu gosto hihihi,not_toxic,not_toxic,NOT_TOXIC,110.8
"@user Amor da minha vida, princesa, anja, maravilhosa, motivo da minha existência .... Essas coisas .... Mas para me referir a ela com outras pessoas é ""mãe"".",not_toxic,not_toxic,NOT_TOXIC,110.8
"@user @user Vai pra cadeia, Glenn!
Pagar um hacker para invadir a conta de alguém para depois editar os arquivos foi uma atitude de alguém extremamente mal caráter!
O Pavão tinha razão!
A PF já está na sua cola!",not_toxic,not_toxic,NOT_TOXIC,109.6
@user @user @user Vc por um acaso é retardada mental? Pedir informações a COAF não é investigar. As investigações começariam caso os relatórios apontassem dados suspeitos. Só podia ser esquerdista mesmo essa anta.,insult,racism,RACISM,116.1
tenho q chegar em casa primeiro kk,not_toxic,not_toxic,NOT_TOXIC,109.3
"@user Na mosca! E a PF já adiantou a conclusão da operação no próprio nome. Vai sair confissão de acesso às mensagens e adulteração do conteúdo. Nada corrente, mas seguindo o discurso do MJ e do DD. Patético https://t.co/4npDf6Lqgb",not_toxic,not_toxic,NOT_TOXIC,112.1
pode vimmmm o bande todo suas putinhas kkkkkkk,insult,not_toxic,NOT_TOXIC,111.2
"@user @user só assim n vota, tem q escrever algo #mpn #tazercraft",not_toxic,not_toxic,NOT_TOXIC,111.5
"rt @user atenção vc que mora em brasília 🚨

ajuda! 

#stfvergonhanacional https://t.co/jvk1bnqlql",not_toxic,not_toxic,NOT_TOXIC,111.1
tá bonitinho no celular mas aí eu posto e fica tudo arregaçado,not_toxic,not_toxic,NOT_TOXIC,110.9
esqueci o óleo ligado dps de frita a batata e agr ta com cheio fodido de ruim a casa toda,not_toxic,not_toxic,NOT_TOXIC,101.8
rt @user o d e i o professor que nao anota nada no quadro nao da pra acompanhar o raciocínio,not_toxic,not_toxic,NOT_TOXIC,101.8
"@user @user Chega de manifestações gerais pelo Brasil, sob o risco de começarem a ficar ridículas e inócuas. Mais exatamente, só resta uma manifestação: apenas em Brasília, e em nenhum outro lugar. Um milhão de pessoas em Brasília gritando: FORA STF! PEC DA BENGALA JÁ!",not_toxic,not_toxic,NOT_TOXIC,100.8
"@user fala ñ, só vem 😂♥️",not_toxic,not_toxic,NOT_TOXIC,101.4
"rt @user essas muie brinca dms, nd passa batido filinha🤣",not_toxic,obscene,OBSCENE,108.0
"só queria encher a cara, é pedir muito?",not_toxic,not_toxic,NOT_TOXIC,102.4
"@user ok, vai continuar assim?",not_toxic,not_toxic,NOT_TOXIC,100.8
rt @user sla eu acho q vo matar vcs agora https://t.co/9e8nw25r2b,not_toxic,not_toxic,NOT_TOXIC,100.8
"rt @user 1 hora de brega funk, sextou",not_toxic,not_toxic,NOT_TOXIC,110.7
@user mineiro.,xenophobia,not_toxic,NOT_TOXIC,111.7
no fundo todo mundo é filho da puta com alguém,not_toxic,insult,INSULT,126.9
"@user @user @user Vagabundo é teu presidente e teu ministro q faz parte de uma quadrilha criminosa q recebeu cargo de ministro , como prêmio por ter condenado sem provas . 
#MoroDeltanCriminosos",not_toxic,racism,RACISM,113.7
"rt @user @user @user falta pouco agr #mpn #army #bts #boywithluv @user 
#mtvhottest @user",not_toxic,not_toxic,NOT_TOXIC,111.2
rt @user eita menina doida! fala sozinha e ama também.,not_toxic,not_toxic,NOT_TOXIC,112.0
"@user mano
quem é contra as denúncias do intercept brasil sabe que ta errado mas liga o foda-se pq o ''errado '' ta do lado deles,
Simples.",not_toxic,not_toxic,NOT_TOXIC,108.1
"@user ai a criatura nem tá falando comigo kkkkkkkkk,to triste",not_toxic,not_toxic,NOT_TOXIC,109.2
"ai olha
0 condiçoes e 0 consideraçao
vontade de meter o murro no meio da fuça",not_toxic,not_toxic,NOT_TOXIC,111.8
"Até quando esses homens e mulheres irão atrapalhar o nosso país? Até quando eles acobertarão corruptos, travarão ações do Governo ? A Hora do BASTA está chegando. Não abusem da paciência do povo brasileiro. Se dêem o respeito para serem respeitados.
#STFVergonhaNacional https://t.co/3OAqr1WMnA",not_toxic,not_toxic,NOT_TOXIC,111.6
rt @user ja vos disse q net da nos é uma merda ?,not_toxic,not_toxic,NOT_TOXIC,111.0
"milhões em recursos somem, é o mal do homem 🤷🏻‍♀️😉",not_toxic,not_toxic,NOT_TOXIC,110.6
@user muito bom.,not_toxic,not_toxic,NOT_TOXIC,111.8
rt @user duas fadas recifenses morreram ao ver isso https://t.co/kljqcedboe,not_toxic,not_toxic,NOT_TOXIC,111.5
"rt @user - qual estilo do cara que você gosta?

eu: https://t.co/pompmya2nd",not_toxic,not_toxic,NOT_TOXIC,109.0
@user esperança-pb,not_toxic,not_toxic,NOT_TOXIC,110.9
será q @user cansou igual eu? alguém junta ai pfv,not_toxic,not_toxic,NOT_TOXIC,110.3
"Eu falo que meu quarto não tem muita personalidade porque ele tem coisa de várias gerações que nele viveram, mas na real até que tem cara de Maria Clara mesmo
ainda mais a bagunça",not_toxic,not_toxic,NOT_TOXIC,109.1
A Organização Para a Cooperação e Desenvolvimento Econômico divulgou nota em inglês em que demonstra preocupação com o cerceamento da independência de juízes e procuradores brasileiros pela Lei do Abuso de Autoridade.  https://t.co/sYAZC1b0DY,not_toxic,not_toxic,NOT_TOXIC,110.3
"rt @user seu pior inimigo sempre será a sua mente, porque ela sabe todas suas fraquezas.",not_toxic,not_toxic,NOT_TOXIC,110.3
fia era o casal mais lindo carai — 👍 https://t.co/ds14cerrql,not_toxic,not_toxic,NOT_TOXIC,109.9
"hj um amigo dela veio falar comigo pq ela n fala mais com ele só quer saber do macho

eh meus amigos..... vamos ter q fazer uma intervenção",not_toxic,not_toxic,NOT_TOXIC,109.7
"rt @user macho: futebol não é pra mulher

futebol feminino:  https://t.co/7gny0tbylb",not_toxic,misogyny,MISOGYNY,107.7
@user @user nem você acredita nisso https://t.co/xtakslg0tk,not_toxic,not_toxic,NOT_TOXIC,106.6
"rt @user que orgulho mesmo😍
paulinha na fab https://t.co/7nqqkm6j7a",not_toxic,not_toxic,NOT_TOXIC,111.1
tô dando mais conta dela não,not_toxic,not_toxic,NOT_TOXIC,110.4
